Ano,Idcomu,Comunidad,Codigo,Funcion,Total
2006,19,melilla,45,Infraestructuras,3.7589821E7
2006,19,melilla,46,"Investigación, Desarrollo e Innovación",0
2006,19,melilla,49,Otras Actuaciones de Carácter Económico,5918173
2006,19,melilla,91,Alta Dirección,1.0330411E7
2006,19,melilla,92,Servicios de Carácter General,2.1789761E7
2006,19,melilla,93,Administración Financiera y Tributaria,0
2006,19,melilla,94,Transferencias a otras Administraciones Públicas,0
2006,19,melilla,95,Deuda Pública,0
2007,1,andalucía,11,Justicia,4.12496217E8
2007,1,andalucía,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.15330449E8
2007,1,andalucía,14,Política Exterior,8.4558589E7
2007,1,andalucía,21,Pensiones,5.409726E7
2007,1,andalucía,22,Otras Prestaciones Económicas,0
2007,1,andalucía,23,Servicios Sociales y Promoción Social,1.526223756E9
2007,1,andalucía,24,Fomento del Empleo,1.06096846E9
2007,1,andalucía,26,Acceso a la Vivienda y Fomento de la Edificación,3.92426112E8
2007,1,andalucía,29,Gestión y Administración de la Seguridad Social,0
2007,1,andalucía,31,Sanidad,8.648520931E9
2007,1,andalucía,32,Educación,6.153509653E9
2007,1,andalucía,33,Cultura,4.36229816E8
2007,1,andalucía,41,"Agricultura, Pesca y Alimentación",2.423348819E9
2007,1,andalucía,42,Industria y Energía,9.8991945E7
2007,1,andalucía,43,"Comercio, Turismo y Pymes",6.57863642E8
2007,1,andalucía,44,Subvenciones al Transporte,0
2007,1,andalucía,45,Infraestructuras,2.060600296E9
2007,1,andalucía,46,"Investigación, Desarrollo e Innovación",4.42712981E8
2007,1,andalucía,49,Otras Actuaciones de Carácter Económico,2.84000499E8
2007,1,andalucía,91,Alta Dirección,1.06537429E8
2007,1,andalucía,92,Servicios de Carácter General,7.82296469E8
2007,1,andalucía,93,Administración Financiera y Tributaria,1.00885277E8
2007,1,andalucía,94,Transferencias a otras Administraciones Públicas,2.159129406E9
2007,1,andalucía,95,Deuda Pública,1.186992109E9
2007,2,aragón,11,Justicia,2184166.07
2007,2,aragón,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.46656338E7
2007,2,aragón,14,Política Exterior,9581320.32
2007,2,aragón,21,Pensiones,1.0009E7
2007,2,aragón,22,Otras Prestaciones Económicas,0
2007,2,aragón,23,Servicios Sociales y Promoción Social,2.2583250996E8
2007,2,aragón,24,Fomento del Empleo,1.3585855348E8
2007,2,aragón,26,Acceso a la Vivienda y Fomento de la Edificación,7.531249393E7
2007,2,aragón,29,Gestión y Administración de la Seguridad Social,0
2007,2,aragón,31,Sanidad,1.63495912182E9
2007,2,aragón,32,Educación,9.5795123504E8
2007,2,aragón,33,Cultura,1.2679725499E8
2007,2,aragón,41,"Agricultura, Pesca y Alimentación",7.5710018238E8
2007,2,aragón,42,Industria y Energía,4.643588548E7
2007,2,aragón,43,"Comercio, Turismo y Pymes",6.229181887E7
2007,2,aragón,44,Subvenciones al Transporte,0
2007,2,aragón,45,Infraestructuras,3.5231291307E8
2007,2,aragón,46,"Investigación, Desarrollo e Innovación",5.066765897E7
2007,2,aragón,49,Otras Actuaciones de Carácter Económico,1.328110581E7
2007,2,aragón,91,Alta Dirección,3.375318323E7
2007,2,aragón,92,Servicios de Carácter General,3.4023875878E8
2007,2,aragón,93,Administración Financiera y Tributaria,1.051047812E8
2007,2,aragón,94,Transferencias a otras Administraciones Públicas,6.17648325E7
2007,2,aragón,95,Deuda Pública,1.4661059717E8
2007,3,asturias,11,Justicia,2.4106951E7
2007,3,asturias,13,Seguridad Ciudadana e Instituciones Penitenciarias,2.9517848E7
2007,3,asturias,14,Política Exterior,1.4125719E7
2007,3,asturias,21,Pensiones,0
2007,3,asturias,22,Otras Prestaciones Económicas,0
2007,3,asturias,23,Servicios Sociales y Promoción Social,2.42247186E8
2007,3,asturias,24,Fomento del Empleo,1.6245398E8
2007,3,asturias,26,Acceso a la Vivienda y Fomento de la Edificación,8.8388031E7
2007,3,asturias,29,Gestión y Administración de la Seguridad Social,3175609
2007,3,asturias,31,Sanidad,1.325725954E9
2007,3,asturias,32,Educación,7.80302104E8
2007,3,asturias,33,Cultura,1.18862225E8
2007,3,asturias,41,"Agricultura, Pesca y Alimentación",1.90292446E8
2007,3,asturias,42,Industria y Energía,8.1779665E7
2007,3,asturias,43,"Comercio, Turismo y Pymes",3.1727976E7
2007,3,asturias,44,Subvenciones al Transporte,0
2007,3,asturias,45,Infraestructuras,3.99445532E8
2007,3,asturias,46,"Investigación, Desarrollo e Innovación",3.585159E7
2007,3,asturias,49,Otras Actuaciones de Carácter Económico,4.1858807E7
2007,3,asturias,91,Alta Dirección,2.5873478E7
2007,3,asturias,92,Servicios de Carácter General,1.69098885E8
2007,3,asturias,93,Administración Financiera y Tributaria,7.3148228E7
2007,3,asturias,94,Transferencias a otras Administraciones Públicas,0
2007,3,asturias,95,Deuda Pública,1.383E8
2007,4,baleares,11,Justicia,100000
2007,4,baleares,13,Seguridad Ciudadana e Instituciones Penitenciarias,2.2886592E7
2007,4,baleares,14,Política Exterior,1.793703E7
2007,4,baleares,21,Pensiones,1.6581883E7
2007,4,baleares,22,Otras Prestaciones Económicas,0
2007,4,baleares,23,Servicios Sociales y Promoción Social,7.3406609E7
2007,4,baleares,24,Fomento del Empleo,9.115031E7
2007,4,baleares,26,Acceso a la Vivienda y Fomento de la Edificación,2.5105285E7
2007,4,baleares,29,Gestión y Administración de la Seguridad Social,0
2007,4,baleares,31,Sanidad,1.0866835E9
2007,4,baleares,32,Educación,6.79771649E8
2007,4,baleares,33,Cultura,3.2017517E7
2007,4,baleares,41,"Agricultura, Pesca y Alimentación",6.3682825E7
2007,4,baleares,42,Industria y Energía,3.1954851E7
2007,4,baleares,43,"Comercio, Turismo y Pymes",6.8690548E7
2007,4,baleares,44,Subvenciones al Transporte,0
2007,4,baleares,45,Infraestructuras,2.09939764E8
2007,4,baleares,46,"Investigación, Desarrollo e Innovación",1.8229476E7
2007,4,baleares,49,Otras Actuaciones de Carácter Económico,2.1513445E7
2007,4,baleares,91,Alta Dirección,3.8052177E7
2007,4,baleares,92,Servicios de Carácter General,1.16198466E8
2007,4,baleares,93,Administración Financiera y Tributaria,1.5865615E7
2007,4,baleares,94,Transferencias a otras Administraciones Públicas,1.57424132E8
2007,4,baleares,95,Deuda Pública,1.12220924E8
2007,5,canarias,11,Justicia,1.51201651E8
2007,5,canarias,13,Seguridad Ciudadana e Instituciones Penitenciarias,2.9080622E7
2007,5,canarias,14,Política Exterior,2.5749169E7
2007,5,canarias,21,Pensiones,8601320
2007,5,canarias,22,Otras Prestaciones Económicas,0
2007,5,canarias,23,Servicios Sociales y Promoción Social,3.11304733E8
2007,5,canarias,24,Fomento del Empleo,2.50447744E8
2007,5,canarias,26,Acceso a la Vivienda y Fomento de la Edificación,1.30560775E8
2007,5,canarias,29,Gestión y Administración de la Seguridad Social,0
2007,5,canarias,31,Sanidad,2.502593021E9
2007,5,canarias,32,Educación,1.608201757E9
2007,5,canarias,33,Cultura,7.840407E7
2007,5,canarias,41,"Agricultura, Pesca y Alimentación",1.42362635E8
2007,5,canarias,42,Industria y Energía,3.8821006E7
2007,5,canarias,43,"Comercio, Turismo y Pymes",7.8763103E7
2007,5,canarias,44,Subvenciones al Transporte,9.3261252E7
2007,5,canarias,45,Infraestructuras,5.77713367E8
2007,5,canarias,46,"Investigación, Desarrollo e Innovación",5.3268282E7
2007,5,canarias,49,Otras Actuaciones de Carácter Económico,4.0916984E7
2007,5,canarias,91,Alta Dirección,4.1776413E7
2007,5,canarias,92,Servicios de Carácter General,1.99605557E8
2007,5,canarias,93,Administración Financiera y Tributaria,5.8517835E7
2007,5,canarias,94,Transferencias a otras Administraciones Públicas,1.7602086E8
2007,5,canarias,95,Deuda Pública,3.154036E8
2007,6,cantabria,11,Justicia,625900
2007,6,cantabria,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.0403404E7
2007,6,cantabria,14,Política Exterior,7809251
2007,6,cantabria,21,Pensiones,4275000
2007,6,cantabria,22,Otras Prestaciones Económicas,0
2007,6,cantabria,23,Servicios Sociales y Promoción Social,1.37746015E8
2007,6,cantabria,24,Fomento del Empleo,6.18404E7
2007,6,cantabria,26,Acceso a la Vivienda y Fomento de la Edificación,3.3355191E7
2007,6,cantabria,29,Gestión y Administración de la Seguridad Social,0
2007,6,cantabria,31,Sanidad,7.24164611E8
2007,6,cantabria,32,Educación,4.65638738E8
2007,6,cantabria,33,Cultura,5.5378846E7
2007,6,cantabria,41,"Agricultura, Pesca y Alimentación",9.4990656E7
2007,6,cantabria,42,Industria y Energía,4.3406547E7
2007,6,cantabria,43,"Comercio, Turismo y Pymes",3.2275485E7
2007,6,cantabria,44,Subvenciones al Transporte,0
2007,6,cantabria,45,Infraestructuras,3.51845065E8
2007,6,cantabria,46,"Investigación, Desarrollo e Innovación",2.7361474E7
2007,6,cantabria,49,Otras Actuaciones de Carácter Económico,2.5566722E7
2007,6,cantabria,91,Alta Dirección,2.1770187E7
2007,6,cantabria,92,Servicios de Carácter General,2.7229954E7
2007,6,cantabria,93,Administración Financiera y Tributaria,1.6896725E7
2007,6,cantabria,94,Transferencias a otras Administraciones Públicas,0
2007,6,cantabria,95,Deuda Pública,5.9515437E7
2007,7,castillayleón,11,Justicia,327682
2007,7,castillayleón,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.1732971E7
2007,7,castillayleón,14,Política Exterior,2133985
2007,7,castillayleón,21,Pensiones,1.26E8
2007,7,castillayleón,22,Otras Prestaciones Económicas,0
2007,7,castillayleón,23,Servicios Sociales y Promoción Social,6.14642323E8
2007,7,castillayleón,24,Fomento del Empleo,2.92985036E8
2007,7,castillayleón,26,Acceso a la Vivienda y Fomento de la Edificación,1.45705867E8
2007,7,castillayleón,29,Gestión y Administración de la Seguridad Social,0
2007,7,castillayleón,31,Sanidad,3.018775148E9
2007,7,castillayleón,32,Educación,1.970256786E9
2007,7,castillayleón,33,Cultura,1.81711381E8
2007,7,castillayleón,41,"Agricultura, Pesca y Alimentación",1.483480313E9
2007,7,castillayleón,42,Industria y Energía,1.39441092E8
2007,7,castillayleón,43,"Comercio, Turismo y Pymes",8.1379796E7
2007,7,castillayleón,44,Subvenciones al Transporte,0
2007,7,castillayleón,45,Infraestructuras,8.0698849E8
2007,7,castillayleón,46,"Investigación, Desarrollo e Innovación",2.26299501E8
2007,7,castillayleón,49,Otras Actuaciones de Carácter Económico,5.12576E7
2007,7,castillayleón,91,Alta Dirección,5.3096147E7
2007,7,castillayleón,92,Servicios de Carácter General,1.27453142E8
2007,7,castillayleón,93,Administración Financiera y Tributaria,3.0049184E7
2007,7,castillayleón,94,Transferencias a otras Administraciones Públicas,9.9992277E7
2007,7,castillayleón,95,Deuda Pública,1.88743801E8
2007,8,castillalamancha,11,Justicia,219720
2007,8,castillalamancha,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.639363E7
2007,8,castillalamancha,14,Política Exterior,3.702996E7
2007,8,castillalamancha,21,Pensiones,4169020
2007,8,castillalamancha,22,Otras Prestaciones Económicas,0
2007,8,castillalamancha,23,Servicios Sociales y Promoción Social,6.3419423E8
2007,8,castillalamancha,24,Fomento del Empleo,2.529335E8
2007,8,castillalamancha,26,Acceso a la Vivienda y Fomento de la Edificación,1.2112747E8
2007,8,castillalamancha,29,Gestión y Administración de la Seguridad Social,0
2007,8,castillalamancha,31,Sanidad,2.3575389E9
2007,8,castillalamancha,32,Educación,1.64750731E9
2007,8,castillalamancha,33,Cultura,1.2463332E8
2007,8,castillalamancha,41,"Agricultura, Pesca y Alimentación",1.30322479E9
2007,8,castillalamancha,42,Industria y Energía,2.978836E7
2007,8,castillalamancha,43,"Comercio, Turismo y Pymes",9.793246E7
2007,8,castillalamancha,44,Subvenciones al Transporte,0
2007,8,castillalamancha,45,Infraestructuras,4.5947076E8
2007,8,castillalamancha,46,"Investigación, Desarrollo e Innovación",6.822908E7
2007,8,castillalamancha,49,Otras Actuaciones de Carácter Económico,1.1076934E8
2007,8,castillalamancha,91,Alta Dirección,9.752511E7
2007,8,castillalamancha,92,Servicios de Carácter General,1.3368997E8
2007,8,castillalamancha,93,Administración Financiera y Tributaria,1.453083E7
2007,8,castillalamancha,94,Transferencias a otras Administraciones Públicas,5.632643E8
2007,8,castillalamancha,95,Deuda Pública,8.438052E7
2007,9,cataluña,11,Justicia,5.1037862207E8
2007,9,cataluña,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.22478999823E9
2007,9,cataluña,14,Política Exterior,6.704507009E7
2007,9,cataluña,21,Pensiones,5.608926017E7
2007,9,cataluña,22,Otras Prestaciones Económicas,0
2007,9,cataluña,23,Servicios Sociales y Promoción Social,1.51174466025E9
2007,9,cataluña,24,Fomento del Empleo,5.3413804119E8
2007,9,cataluña,26,Acceso a la Vivienda y Fomento de la Edificación,2.3513924704E8
2007,9,cataluña,29,Gestión y Administración de la Seguridad Social,0
2007,9,cataluña,31,Sanidad,8.65818010196E9
2007,9,cataluña,32,Educación,5.39567282978E9
2007,9,cataluña,33,Cultura,4.2328131813E8
2007,9,cataluña,41,"Agricultura, Pesca y Alimentación",3.8678104427E8
2007,9,cataluña,42,Industria y Energía,8.8163252E7
2007,9,cataluña,43,"Comercio, Turismo y Pymes",1.58409858E8
2007,9,cataluña,44,Subvenciones al Transporte,3.0580712758E8
2007,9,cataluña,45,Infraestructuras,1.28690750671E9
2007,9,cataluña,46,"Investigación, Desarrollo e Innovación",3.1676348138E8
2007,9,cataluña,49,Otras Actuaciones de Carácter Económico,1.8628470562E8
2007,9,cataluña,91,Alta Dirección,1.0552964011E8
2007,9,cataluña,92,Servicios de Carácter General,1.05277051077E9
2007,9,cataluña,93,Administración Financiera y Tributaria,7517481.68
2007,9,cataluña,94,Transferencias a otras Administraciones Públicas,2.96108592416E9
2007,9,cataluña,95,Deuda Pública,1.62628685577E9
2007,11,extremadura,11,Justicia,0
2007,11,extremadura,13,Seguridad Ciudadana e Instituciones Penitenciarias,6164410
2007,11,extremadura,14,Política Exterior,0
2007,11,extremadura,21,Pensiones,4200000
2007,11,extremadura,22,Otras Prestaciones Económicas,0
2007,11,extremadura,23,Servicios Sociales y Promoción Social,2.69753801E8
2007,11,extremadura,24,Fomento del Empleo,3.22077466E8
2007,11,extremadura,26,Acceso a la Vivienda y Fomento de la Edificación,1.20009825E8
2007,11,extremadura,29,Gestión y Administración de la Seguridad Social,0
2007,11,extremadura,31,Sanidad,1.45976666E9
2007,11,extremadura,32,Educación,8.96688944E8
2007,11,extremadura,33,Cultura,9.6603761E7
2007,11,extremadura,41,"Agricultura, Pesca y Alimentación",6.7296718E8
2007,11,extremadura,42,Industria y Energía,4.7139759E7
2007,11,extremadura,43,"Comercio, Turismo y Pymes",1.83948483E8
2007,11,extremadura,44,Subvenciones al Transporte,0
2007,11,extremadura,45,Infraestructuras,5.49435833E8
2007,11,extremadura,46,"Investigación, Desarrollo e Innovación",5.6553853E7
2007,11,extremadura,49,Otras Actuaciones de Carácter Económico,3.8601705E7
2007,11,extremadura,91,Alta Dirección,1.6538132E7
2007,11,extremadura,92,Servicios de Carácter General,1.22654963E8
2007,11,extremadura,93,Administración Financiera y Tributaria,1.7728027E7
2007,11,extremadura,94,Transferencias a otras Administraciones Públicas,0
2007,11,extremadura,95,Deuda Pública,1.12131256E8
2007,12,galicia,11,Justicia,9.4621964E7
2007,12,galicia,13,Seguridad Ciudadana e Instituciones Penitenciarias,2.5429236E7
2007,12,galicia,14,Política Exterior,1.2321078E7
2007,12,galicia,21,Pensiones,2.2012377E7
2007,12,galicia,22,Otras Prestaciones Económicas,0
2007,12,galicia,23,Servicios Sociales y Promoción Social,4.03725886E8
2007,12,galicia,24,Fomento del Empleo,3.06376556E8
2007,12,galicia,26,Acceso a la Vivienda y Fomento de la Edificación,2.39881087E8
2007,12,galicia,29,Gestión y Administración de la Seguridad Social,0
2007,12,galicia,31,Sanidad,3.388009984E9
2007,12,galicia,32,Educación,2.1614914E9
2007,12,galicia,33,Cultura,2.02741141E8
2007,12,galicia,41,"Agricultura, Pesca y Alimentación",6.70150911E8
2007,12,galicia,42,Industria y Energía,2.21003244E8
2007,12,galicia,43,"Comercio, Turismo y Pymes",1.18747307E8
2007,12,galicia,44,Subvenciones al Transporte,0
2007,12,galicia,45,Infraestructuras,8.43520207E8
2007,12,galicia,46,"Investigación, Desarrollo e Innovación",1.18741686E8
2007,12,galicia,49,Otras Actuaciones de Carácter Económico,6.2936166E7
2007,12,galicia,91,Alta Dirección,3.9163618E7
2007,12,galicia,92,Servicios de Carácter General,2.81952959E8
2007,12,galicia,93,Administración Financiera y Tributaria,7.7582016E7
2007,12,galicia,94,Transferencias a otras Administraciones Públicas,8.9135506E8
2007,12,galicia,95,Deuda Pública,6.02659911E8
2007,13,madrid,11,Justicia,3.6954712E8
2007,13,madrid,13,Seguridad Ciudadana e Instituciones Penitenciarias,2.27953615E8
2007,13,madrid,14,Política Exterior,3.4907524E7
2007,13,madrid,21,Pensiones,0
2007,13,madrid,22,Otras Prestaciones Económicas,0
2007,13,madrid,23,Servicios Sociales y Promoción Social,1.258545441E9
2007,13,madrid,24,Fomento del Empleo,5.42750433E8
2007,13,madrid,26,Acceso a la Vivienda y Fomento de la Edificación,5.19875211E8
2007,13,madrid,29,Gestión y Administración de la Seguridad Social,0
2007,13,madrid,31,Sanidad,6.485247127E9
2007,13,madrid,32,Educación,4.528485832E9
2007,13,madrid,33,Cultura,3.16002945E8
2007,13,madrid,41,"Agricultura, Pesca y Alimentación",5.1618417E7
2007,13,madrid,42,Industria y Energía,2.8061851E7
2007,13,madrid,43,"Comercio, Turismo y Pymes",4.2085638E7
2007,13,madrid,44,Subvenciones al Transporte,0
2007,13,madrid,45,Infraestructuras,1.941489618E9
2007,13,madrid,46,"Investigación, Desarrollo e Innovación",1.50257798E8
2007,13,madrid,49,Otras Actuaciones de Carácter Económico,3.7185228E7
2007,13,madrid,91,Alta Dirección,3.758147E7
2007,13,madrid,92,Servicios de Carácter General,6.58381E8
2007,13,madrid,93,Administración Financiera y Tributaria,1.43744912E8
2007,13,madrid,94,Transferencias a otras Administraciones Públicas,8.4510208E7
2007,13,madrid,95,Deuda Pública,7.11208013E8
2007,14,murcia,11,Justicia,0
2007,14,murcia,13,Seguridad Ciudadana e Instituciones Penitenciarias,3.86231E7
2007,14,murcia,14,Política Exterior,4942839
2007,14,murcia,21,Pensiones,1.6101406E7
2007,14,murcia,22,Otras Prestaciones Económicas,0
2007,14,murcia,23,Servicios Sociales y Promoción Social,2.14683808E8
2007,14,murcia,24,Fomento del Empleo,9.2404797E7
2007,14,murcia,26,Acceso a la Vivienda y Fomento de la Edificación,3.3597618E7
2007,14,murcia,29,Gestión y Administración de la Seguridad Social,1.0671871E7
2007,14,murcia,31,Sanidad,1.530434372E9
2007,14,murcia,32,Educación,1.144059114E9
2007,14,murcia,33,Cultura,7.3597778E7
2007,14,murcia,41,"Agricultura, Pesca y Alimentación",2.55495419E8
2007,14,murcia,42,Industria y Energía,8.3078438E7
2007,14,murcia,43,"Comercio, Turismo y Pymes",3.3652552E7
2007,14,murcia,44,Subvenciones al Transporte,0
2007,14,murcia,45,Infraestructuras,2.78353767E8
2007,14,murcia,46,"Investigación, Desarrollo e Innovación",3.5907654E7
2007,14,murcia,49,Otras Actuaciones de Carácter Económico,2.6847542E7
2007,14,murcia,91,Alta Dirección,2.4414329E7
2007,14,murcia,92,Servicios de Carácter General,1.92305882E8
2007,14,murcia,93,Administración Financiera y Tributaria,3.1806652E7
2007,14,murcia,94,Transferencias a otras Administraciones Públicas,0
2007,14,murcia,95,Deuda Pública,6.0495296E7
2007,15,navarra,11,Justicia,2.6360302E7
2007,15,navarra,13,Seguridad Ciudadana e Instituciones Penitenciarias,8.2137838E7
2007,15,navarra,14,Política Exterior,2.2214749E7
2007,15,navarra,21,Pensiones,6.5618291E7
2007,15,navarra,22,Otras Prestaciones Económicas,4.9288423E7
2007,15,navarra,23,Servicios Sociales y Promoción Social,2.00805249E8
2007,15,navarra,24,Fomento del Empleo,6.7732563E7
2007,15,navarra,26,Acceso a la Vivienda y Fomento de la Edificación,2.50296366E8
2007,15,navarra,29,Gestión y Administración de la Seguridad Social,0
2007,15,navarra,31,Sanidad,8.06937983E8
2007,15,navarra,32,Educación,5.57779868E8
2007,15,navarra,33,Cultura,9.7057872E7
2007,15,navarra,41,"Agricultura, Pesca y Alimentación",1.34155939E8
2007,15,navarra,42,Industria y Energía,2.24752461E8
2007,15,navarra,43,"Comercio, Turismo y Pymes",2.1562054E7
2007,15,navarra,44,Subvenciones al Transporte,1.0207413E7
2007,15,navarra,45,Infraestructuras,2.27617369E8
2007,15,navarra,46,"Investigación, Desarrollo e Innovación",1.22378136E8
2007,15,navarra,49,Otras Actuaciones de Carácter Económico,7775065
2007,15,navarra,91,Alta Dirección,1.9167866E7
2007,15,navarra,92,Servicios de Carácter General,1.0523547E8
2007,15,navarra,93,Administración Financiera y Tributaria,1.744067E7
2007,15,navarra,94,Transferencias a otras Administraciones Públicas,7.54870042E8
2007,15,navarra,95,Deuda Pública,2.9942558E7
2007,16,paísvasco,11,Justicia,1.36972E8
2007,16,paísvasco,13,Seguridad Ciudadana e Instituciones Penitenciarias,5.84124E8
2007,16,paísvasco,14,Política Exterior,5.0467E7
2007,16,paísvasco,21,Pensiones,0
2007,16,paísvasco,22,Otras Prestaciones Económicas,0
2007,16,paísvasco,23,Servicios Sociales y Promoción Social,3.34185E8
2007,16,paísvasco,24,Fomento del Empleo,7.9200434E7
2007,16,paísvasco,26,Acceso a la Vivienda y Fomento de la Edificación,1.96745E8
2007,16,paísvasco,29,Gestión y Administración de la Seguridad Social,0
2007,16,paísvasco,31,Sanidad,2.8339096E9
2007,16,paísvasco,32,Educación,2.310581695E9
2007,16,paísvasco,33,Cultura,7.4343E7
2007,16,paísvasco,41,"Agricultura, Pesca y Alimentación",1.40335E8
2007,16,paísvasco,42,Industria y Energía,5.4467E7
2007,16,paísvasco,43,"Comercio, Turismo y Pymes",6.9438E7
2007,16,paísvasco,44,Subvenciones al Transporte,0
2007,16,paísvasco,45,Infraestructuras,6.831793E8
2007,16,paísvasco,46,"Investigación, Desarrollo e Innovación",2.49346E8
2007,16,paísvasco,49,Otras Actuaciones de Carácter Económico,9.5339E7
2007,16,paísvasco,91,Alta Dirección,5.7274E7
2007,16,paísvasco,92,Servicios de Carácter General,4.5852088E8
2007,16,paísvasco,93,Administración Financiera y Tributaria,5.8585E7
2007,16,paísvasco,94,Transferencias a otras Administraciones Públicas,0
2007,16,paísvasco,95,Deuda Pública,2.790472E8
2007,17,rioja,11,Justicia,0
2007,17,rioja,13,Seguridad Ciudadana e Instituciones Penitenciarias,8995000
2007,17,rioja,14,Política Exterior,6649000
2007,17,rioja,21,Pensiones,50000
2007,17,rioja,22,Otras Prestaciones Económicas,0
2007,17,rioja,23,Servicios Sociales y Promoción Social,9.2558E7
2007,17,rioja,24,Fomento del Empleo,6.9346744E7
2007,17,rioja,26,Acceso a la Vivienda y Fomento de la Edificación,1.5748E7
2007,17,rioja,29,Gestión y Administración de la Seguridad Social,0
2007,17,rioja,31,Sanidad,4.65981332E8
2007,17,rioja,32,Educación,2.32684275E8
2007,17,rioja,33,Cultura,2.7187E7
2007,17,rioja,41,"Agricultura, Pesca y Alimentación",4.8158E7
2007,17,rioja,42,Industria y Energía,3756000
2007,17,rioja,43,"Comercio, Turismo y Pymes",1.5343994E7
2007,17,rioja,44,Subvenciones al Transporte,0
2007,17,rioja,45,Infraestructuras,1.30482373E8
2007,17,rioja,46,"Investigación, Desarrollo e Innovación",6816000
2007,17,rioja,49,Otras Actuaciones de Carácter Económico,6069000
2007,17,rioja,91,Alta Dirección,1.4264E7
2007,17,rioja,92,Servicios de Carácter General,4.8226E7
2007,17,rioja,93,Administración Financiera y Tributaria,1.2495E7
2007,17,rioja,94,Transferencias a otras Administraciones Públicas,0
2007,17,rioja,95,Deuda Pública,2.7337639E7
2007,10,comunidadvalenciana,11,Justicia,2.1112952E8
2007,10,comunidadvalenciana,13,Seguridad Ciudadana e Instituciones Penitenciarias,6.95794E7
2007,10,comunidadvalenciana,14,Política Exterior,6.880569E7
2007,10,comunidadvalenciana,21,Pensiones,2583010
2007,10,comunidadvalenciana,22,Otras Prestaciones Económicas,0
2007,10,comunidadvalenciana,23,Servicios Sociales y Promoción Social,5.2737181E8
2007,10,comunidadvalenciana,24,Fomento del Empleo,4.4310372E8
2007,10,comunidadvalenciana,26,Acceso a la Vivienda y Fomento de la Edificación,2.2408626E8
2007,10,comunidadvalenciana,29,Gestión y Administración de la Seguridad Social,0
2007,10,comunidadvalenciana,31,Sanidad,5.80916104E9
2007,10,comunidadvalenciana,32,Educación,3.00109448E9
2007,10,comunidadvalenciana,33,Cultura,4.559573E8
2007,10,comunidadvalenciana,41,"Agricultura, Pesca y Alimentación",4.5954778E8
2007,10,comunidadvalenciana,42,Industria y Energía,1.4194799E8
2007,10,comunidadvalenciana,43,"Comercio, Turismo y Pymes",1.3860605E8
2007,10,comunidadvalenciana,44,Subvenciones al Transporte,0
2007,10,comunidadvalenciana,45,Infraestructuras,6.9107294E8
2007,10,comunidadvalenciana,46,"Investigación, Desarrollo e Innovación",9.437371E7
2007,10,comunidadvalenciana,49,Otras Actuaciones de Carácter Económico,8.646577E7
2007,10,comunidadvalenciana,91,Alta Dirección,7.845247E7
2007,10,comunidadvalenciana,92,Servicios de Carácter General,2.3729209E8
2007,10,comunidadvalenciana,93,Administración Financiera y Tributaria,8.861675E7
2007,10,comunidadvalenciana,94,Transferencias a otras Administraciones Públicas,0
2007,10,comunidadvalenciana,95,Deuda Pública,4.564133E8
2007,18,ceuta,11,Justicia,0
2007,18,ceuta,13,Seguridad Ciudadana e Instituciones Penitenciarias,3318490.17
2007,18,ceuta,14,Política Exterior,0
2007,18,ceuta,21,Pensiones,0
2007,18,ceuta,22,Otras Prestaciones Económicas,0
2007,18,ceuta,23,Servicios Sociales y Promoción Social,1.301146825E7
2007,18,ceuta,24,Fomento del Empleo,5550000
2007,18,ceuta,26,Acceso a la Vivienda y Fomento de la Edificación,1.695880801E7
2007,18,ceuta,29,Gestión y Administración de la Seguridad Social,0
2007,18,ceuta,31,Sanidad,1869262
2007,18,ceuta,32,Educación,7412605.92
2007,18,ceuta,33,Cultura,1.683752708E7
2007,18,ceuta,41,"Agricultura, Pesca y Alimentación",245675
2007,18,ceuta,42,Industria y Energía,2286109
2007,18,ceuta,43,"Comercio, Turismo y Pymes",7105381.04
2007,18,ceuta,44,Subvenciones al Transporte,0
2007,18,ceuta,45,Infraestructuras,4.199289964E7
2007,18,ceuta,46,"Investigación, Desarrollo e Innovación",0
2007,18,ceuta,49,Otras Actuaciones de Carácter Económico,89000
2007,18,ceuta,91,Alta Dirección,2504906.62
2007,18,ceuta,92,Servicios de Carácter General,8.520557813E7
2007,18,ceuta,93,Administración Financiera y Tributaria,5937699.05
2007,18,ceuta,94,Transferencias a otras Administraciones Públicas,0
2007,18,ceuta,95,Deuda Pública,1.2478635E7
2007,19,melilla,11,Justicia,0
2007,19,melilla,13,Seguridad Ciudadana e Instituciones Penitenciarias,1.526992741E7
2007,19,melilla,14,Política Exterior,0
2007,19,melilla,21,Pensiones,663678
2007,19,melilla,22,Otras Prestaciones Económicas,0
2007,19,melilla,23,Servicios Sociales y Promoción Social,1.8683455E7
2007,19,melilla,24,Fomento del Empleo,2693267
2007,19,melilla,26,Acceso a la Vivienda y Fomento de la Edificación,1.008797974E7
2007,19,melilla,29,Gestión y Administración de la Seguridad Social,0
2007,19,melilla,31,Sanidad,2.273720505E7
2007,19,melilla,32,Educación,5753146.57
2007,19,melilla,33,Cultura,1.66361063E7
